UF,cod_Inst,cod_Curso,cor_raca,renda_num,renda_valor,renda,cota,ensino_medio,motivo,escolaridade_pai,escolaridade_mae,sexo,nome_curso
25,2564,13407,Branca,1,"até R$ 1.405,50",Baixíssima,Não,Todo escola pública,Vocação,Nenhuma,Ensino Médio,F,GEOGRAFIA (LICENCIATURA)
25,2564,13407,Parda,4,"R$ 4.216,51 a R$ 5.622,00",Média,Não,Todo escola pública,Valorização Profissional,Ensino Superior - Graduação,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),M,GEOGRAFIA (LICENCIATURA)
25,2564,13410,Preta,2,"R$ 1.405,51 a R$ 2.811,00",Baixa,Não,Todo escola pública,Outro,Nenhuma,Nenhuma,M,PEDAGOGIA (LICENCIATURA)
25,2564,13410,Preta,1,"até R$ 1.405,50",Baixíssima,Não,Todo escola pública,Influência familiar,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Nenhuma,M,PEDAGOGIA (LICENCIATURA)
25,2564,13410,Preta,3,"R$ 2.811,01 a R$ 4.216,50",Média-baixa,Mais de uma cota,Todo escola pública,Inserção no Mercado de Trabalho,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,PEDAGOGIA (LICENCIATURA)
25,2564,13410,Branca,1,"até R$ 1.405,50",Baixíssima,Não,Todo escola pública,Valorização Profissional,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),M,PEDAGOGIA (LICENCIATURA)
25,2564,13410,Parda,2,"R$ 1.405,51 a R$ 2.811,00",Baixa,Não,Todo escola particular,Vocação,Ensino Médio,Pós-graduação,F,PEDAGOGIA (LICENCIATURA)
25,2564,13410,Parda,1,"até R$ 1.405,50",Baixíssima,Não,Todo escola particular,Vocação,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Médio,F,PEDAGOGIA (LICENCIATURA)
25,2564,13410,Preta,1,"até R$ 1.405,50",Baixíssima,Não,Todo escola pública,Baixa concorrência,Nenhuma,Nenhuma,F,PEDAGOGIA (LICENCIATURA)
25,2564,13410,Parda,1,"até R$ 1.405,50",Baixíssima,Étnico-racial,Todo escola pública,Inserção no Mercado de Trabalho,Nenhuma,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,PEDAGOGIA (LICENCIATURA)
25,2564,13410,Parda,2,"R$ 1.405,51 a R$ 2.811,00",Baixa,Não,Todo escola pública,Outro,Nenhuma,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,PEDAGOGIA (LICENCIATURA)
25,2564,13410,Amarela,1,"até R$ 1.405,50",Baixíssima,Renda,Todo escola pública,Baixa concorrência,Ensino Médio,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,PEDAGOGIA (LICENCIATURA)
25,2564,13410,Branca,2,"R$ 1.405,51 a R$ 2.811,00",Baixa,Não,Todo escola pública,Outro,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,PEDAGOGIA (LICENCIATURA)
25,2564,13410,Preta,3,"R$ 2.811,01 a R$ 4.216,50",Média-baixa,Não,Todo escola pública,Valorização Profissional,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),F,PEDAGOGIA (LICENCIATURA)
25,2564,13410,Parda,1,"até R$ 1.405,50",Baixíssima,Não,Todo escola pública,Inserção no Mercado de Trabalho,Ensino Médio,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,PEDAGOGIA (LICENCIATURA)
25,2564,13410,Parda,2,"R$ 1.405,51 a R$ 2.811,00",Baixa,Escola pública,Todo escola pública,Outro,Ensino Superior - Graduação,Ensino Superior - Graduação,F,PEDAGOGIA (LICENCIATURA)
25,2564,13410,Branca,4,"R$ 4.216,51 a R$ 5.622,00",Média,Escola pública,Todo escola pública,Vocação,Ensino Médio,Ensino Superior - Graduação,F,PEDAGOGIA (LICENCIATURA)
25,2564,13410,Parda,1,"até R$ 1.405,50",Baixíssima,Renda,Todo escola pública,Vocação,Nenhuma,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,PEDAGOGIA (LICENCIATURA)
25,2564,13410,Preta,1,"até R$ 1.405,50",Baixíssima,Não,Maior parte escola pública,Inserção no Mercado de Trabalho,Ensino Médio,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,PEDAGOGIA (LICENCIATURA)
25,2564,13410,Amarela,1,"até R$ 1.405,50",Baixíssima,Não,Todo escola pública,Vocação,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,PEDAGOGIA (LICENCIATURA)
25,2564,13410,Parda,1,"até R$ 1.405,50",Baixíssima,Não,Maior parte escola pública,Outro,Ensino Médio,Ensino Médio,F,PEDAGOGIA (LICENCIATURA)
25,2564,13410,Branca,1,"até R$ 1.405,50",Baixíssima,Não,Todo escola pública,Outro,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,PEDAGOGIA (LICENCIATURA)
25,2564,13410,Parda,2,"R$ 1.405,51 a R$ 2.811,00",Baixa,Não,Todo escola pública,Vocação,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Pós-graduação,F,PEDAGOGIA (LICENCIATURA)
25,2564,13410,Branca,1,"até R$ 1.405,50",Baixíssima,Não,Todo escola pública,Outro,Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,PEDAGOGIA (LICENCIATURA)
25,2564,13410,Parda,4,"R$ 4.216,51 a R$ 5.622,00",Média,Não,Todo escola pública,Outro,Ensino Médio,Ensino Médio,F,PEDAGOGIA (LICENCIATURA)
25,2564,13410,Parda,1,"até R$ 1.405,50",Baixíssima,Não,Todo escola pública,Inserção no Mercado de Trabalho,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,PEDAGOGIA (LICENCIATURA)
25,2564,13410,Parda,3,"R$ 2.811,01 a R$ 4.216,50",Média-baixa,Não,Todo escola particular,Outro,Ensino Médio,Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),F,PEDAGOGIA (LICENCIATURA)
25,2564,13410,Parda,1,"até R$ 1.405,50",Baixíssima,Não,Todo escola pública,Inserção no Mercado de Trabalho,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,PEDAGOGIA (LICENCIATURA)
25,2564,13410,Preta,1,"até R$ 1.405,50",Baixíssima,Não,Todo escola pública,Inserção no Mercado de Trabalho,Nenhuma,Nenhuma,F,PEDAGOGIA (LICENCIATURA)
25,2564,13410,Preta,1,"até R$ 1.405,50",Baixíssima,Não,Todo escola pública,Inserção no Mercado de Trabalho,Nenhuma,Nenhuma,F,PEDAGOGIA (LICENCIATURA)
25,2564,13410,Parda,1,"até R$ 1.405,50",Baixíssima,Étnico-racial,Todo escola pública,Inserção no Mercado de Trabalho,Nenhuma,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,PEDAGOGIA (LICENCIATURA)
25,2564,13410,Branca,2,"R$ 1.405,51 a R$ 2.811,00",Baixa,Não,Todo escola particular,Vocação,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,PEDAGOGIA (LICENCIATURA)
25,2564,13410,Parda,1,"até R$ 1.405,50",Baixíssima,Mais de uma cota,Todo escola pública,Outro,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Nenhuma,F,PEDAGOGIA (LICENCIATURA)
25,2564,13410,Parda,1,"até R$ 1.405,50",Baixíssima,Não,Todo escola pública,Influência familiar,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),F,PEDAGOGIA (LICENCIATURA)
25,2564,13410,Preta,1,"até R$ 1.405,50",Baixíssima,Mais de uma cota,Todo escola pública,Valorização Profissional,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),F,PEDAGOGIA (LICENCIATURA)
25,2564,13410,Parda,1,"até R$ 1.405,50",Baixíssima,Não,Todo escola pública,Outro,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,PEDAGOGIA (LICENCIATURA)
25,2564,13410,Parda,1,"até R$ 1.405,50",Baixíssima,Não,Todo escola pública,Outro,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,PEDAGOGIA (LICENCIATURA)
25,2564,13410,Branca,3,"R$ 2.811,01 a R$ 4.216,50",Média-baixa,Não,Maior parte escola particular,Inserção no Mercado de Trabalho,Nenhuma,Nenhuma,F,PEDAGOGIA (LICENCIATURA)
25,2564,13410,Preta,3,"R$ 2.811,01 a R$ 4.216,50",Média-baixa,Não,Todo escola pública,Outro,Ensino Médio,Ensino Médio,F,PEDAGOGIA (LICENCIATURA)
25,2564,13410,Parda,1,"até R$ 1.405,50",Baixíssima,Não,Todo escola pública,Inserção no Mercado de Trabalho,Ensino Médio,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,PEDAGOGIA (LICENCIATURA)
25,2564,13410,Preta,2,"R$ 1.405,51 a R$ 2.811,00",Baixa,Não,Todo escola pública,Outro,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),M,PEDAGOGIA (LICENCIATURA)
25,2564,13410,Parda,1,"até R$ 1.405,50",Baixíssima,Renda,Todo escola pública,Valorização Profissional,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Médio,F,PEDAGOGIA (LICENCIATURA)
25,2564,13410,Parda,1,"até R$ 1.405,50",Baixíssima,Não,Todo escola pública,Vocação,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Médio,M,PEDAGOGIA (LICENCIATURA)
25,2564,13410,Amarela,1,"até R$ 1.405,50",Baixíssima,Não,Todo escola pública,Inserção no Mercado de Trabalho,Nenhuma,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,PEDAGOGIA (LICENCIATURA)
25,2564,13410,Parda,2,"R$ 1.405,51 a R$ 2.811,00",Baixa,Não,Todo escola pública,Vocação,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),F,PEDAGOGIA (LICENCIATURA)
25,2564,13410,Parda,1,"até R$ 1.405,50",Baixíssima,Mais de uma cota,Todo escola pública,Vocação,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,PEDAGOGIA (LICENCIATURA)
25,2564,13410,Parda,1,"até R$ 1.405,50",Baixíssima,Étnico-racial,Todo escola pública,Vocação,Nenhuma,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,PEDAGOGIA (LICENCIATURA)
25,2564,13410,Parda,1,"até R$ 1.405,50",Baixíssima,Não,Todo escola pública,Inserção no Mercado de Trabalho,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),F,PEDAGOGIA (LICENCIATURA)
25,2564,13410,Parda,2,"R$ 1.405,51 a R$ 2.811,00",Baixa,Escola pública,Todo escola pública,Inserção no Mercado de Trabalho,Ensino Médio,Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),F,PEDAGOGIA (LICENCIATURA)
25,2564,13410,Parda,1,"até R$ 1.405,50",Baixíssima,Não,Todo escola pública,Vocação,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),F,PEDAGOGIA (LICENCIATURA)
25,2564,13410,Parda,1,"até R$ 1.405,50",Baixíssima,Não,Maior parte escola particular,Inserção no Mercado de Trabalho,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,PEDAGOGIA (LICENCIATURA)
25,2564,13410,Preta,1,"até R$ 1.405,50",Baixíssima,Não,Maior parte escola particular,Vocação,Ensino Médio,Ensino Médio,F,PEDAGOGIA (LICENCIATURA)
25,2564,13410,Parda,1,"até R$ 1.405,50",Baixíssima,Não,Todo escola pública,Inserção no Mercado de Trabalho,Nenhuma,Nenhuma,F,PEDAGOGIA (LICENCIATURA)
25,2564,13410,Branca,1,"até R$ 1.405,50",Baixíssima,Não,Todo escola pública,Inserção no Mercado de Trabalho,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Médio,F,PEDAGOGIA (LICENCIATURA)
25,2564,13410,Branca,1,"até R$ 1.405,50",Baixíssima,Não,Todo escola pública,Influência familiar,Nenhuma,Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),F,PEDAGOGIA (LICENCIATURA)
25,2564,13410,Branca,1,"até R$ 1.405,50",Baixíssima,Mais de uma cota,Todo escola pública,Inserção no Mercado de Trabalho,Nenhuma,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),M,PEDAGOGIA (LICENCIATURA)
25,2564,13410,Parda,1,"até R$ 1.405,50",Baixíssima,Não,Todo escola pública,Outro,Nenhuma,Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),F,PEDAGOGIA (LICENCIATURA)
25,2564,13410,Parda,1,"até R$ 1.405,50",Baixíssima,Escola pública,Todo escola pública,Vocação,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,PEDAGOGIA (LICENCIATURA)
25,2564,13410,Parda,3,"R$ 2.811,01 a R$ 4.216,50",Média-baixa,Não,Maior parte escola particular,Inserção no Mercado de Trabalho,Ensino Médio,Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),F,PEDAGOGIA (LICENCIATURA)
25,2564,13410,Parda,1,"até R$ 1.405,50",Baixíssima,Não,Todo escola pública,Inserção no Mercado de Trabalho,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,PEDAGOGIA (LICENCIATURA)
25,2564,13410,Parda,2,"R$ 1.405,51 a R$ 2.811,00",Baixa,Não,Todo escola pública,Outro,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,PEDAGOGIA (LICENCIATURA)
25,2564,13410,Parda,1,"até R$ 1.405,50",Baixíssima,Não,Todo escola pública,Inserção no Mercado de Trabalho,Ensino Médio,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,PEDAGOGIA (LICENCIATURA)
25,2564,13410,Parda,6,"R$ 9.370,01 a R$ 28.110,00",Alta,Não,Maior parte escola particular,Inserção no Mercado de Trabalho,Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),F,PEDAGOGIA (LICENCIATURA)
25,2564,13410,Branca,1,"até R$ 1.405,50",Baixíssima,Não,Todo escola pública,Outro,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,PEDAGOGIA (LICENCIATURA)
25,2564,13410,Preta,2,"R$ 1.405,51 a R$ 2.811,00",Baixa,Escola pública,Todo escola pública,Vocação,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),F,PEDAGOGIA (LICENCIATURA)
25,2564,13410,Parda,2,"R$ 1.405,51 a R$ 2.811,00",Baixa,Não,Todo escola pública,Vocação,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Médio,F,PEDAGOGIA (LICENCIATURA)
25,2564,13410,Parda,2,"R$ 1.405,51 a R$ 2.811,00",Baixa,Não,Todo escola pública,Influência familiar,Nenhuma,Nenhuma,F,PEDAGOGIA (LICENCIATURA)
25,2564,13410,Parda,1,"até R$ 1.405,50",Baixíssima,Não,Todo escola pública,Outro,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,PEDAGOGIA (LICENCIATURA)
25,2564,13410,Preta,2,"R$ 1.405,51 a R$ 2.811,00",Baixa,Não,Todo escola pública,Inserção no Mercado de Trabalho,Nenhuma,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,PEDAGOGIA (LICENCIATURA)
25,2564,13410,Branca,1,"até R$ 1.405,50",Baixíssima,Escola pública,Todo escola pública,Vocação,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,PEDAGOGIA (LICENCIATURA)
25,2564,13410,Parda,2,"R$ 1.405,51 a R$ 2.811,00",Baixa,Não,Todo escola pública,Inserção no Mercado de Trabalho,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,PEDAGOGIA (LICENCIATURA)
25,2564,13410,Preta,2,"R$ 1.405,51 a R$ 2.811,00",Baixa,Não,Todo escola pública,Influência familiar,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Superior - Graduação,F,PEDAGOGIA (LICENCIATURA)
25,2564,13410,Não quero declarar,2,"R$ 1.405,51 a R$ 2.811,00",Baixa,Não,Todo escola pública,Vocação,Nenhuma,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,PEDAGOGIA (LICENCIATURA)
25,2564,13410,Branca,1,"até R$ 1.405,50",Baixíssima,Não,Todo escola pública,Inserção no Mercado de Trabalho,Ensino Médio,Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),F,PEDAGOGIA (LICENCIATURA)
25,2564,13410,Parda,3,"R$ 2.811,01 a R$ 4.216,50",Média-baixa,Não,Todo escola pública,Inserção no Mercado de Trabalho,Nenhuma,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,PEDAGOGIA (LICENCIATURA)
25,2564,13410,Preta,1,"até R$ 1.405,50",Baixíssima,Escola pública,Todo escola pública,Outro,Ensino Médio,Ensino Médio,F,PEDAGOGIA (LICENCIATURA)
25,2564,13410,Preta,1,"até R$ 1.405,50",Baixíssima,Renda,Todo escola pública,Influência familiar,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Nenhuma,F,PEDAGOGIA (LICENCIATURA)
25,2564,13410,Parda,1,"até R$ 1.405,50",Baixíssima,Não,Todo escola pública,Valorização Profissional,Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),M,PEDAGOGIA (LICENCIATURA)
25,2564,13410,Parda,1,"até R$ 1.405,50",Baixíssima,Não,Todo escola pública,Influência familiar,Ensino Médio,Ensino Médio,F,PEDAGOGIA (LICENCIATURA)
25,2564,13410,Branca,1,"até R$ 1.405,50",Baixíssima,Renda,Todo escola pública,Outro,Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,PEDAGOGIA (LICENCIATURA)
25,2564,13410,Parda,2,"R$ 1.405,51 a R$ 2.811,00",Baixa,Não,Todo escola pública,Vocação,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),F,PEDAGOGIA (LICENCIATURA)
25,2564,13410,Branca,1,"até R$ 1.405,50",Baixíssima,Renda,Todo escola pública,Outro,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,PEDAGOGIA (LICENCIATURA)
25,2564,13410,Parda,2,"R$ 1.405,51 a R$ 2.811,00",Baixa,Escola pública,Todo escola pública,Inserção no Mercado de Trabalho,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,PEDAGOGIA (LICENCIATURA)
25,2564,13410,Branca,2,"R$ 1.405,51 a R$ 2.811,00",Baixa,Não,Todo escola pública,Inserção no Mercado de Trabalho,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,PEDAGOGIA (LICENCIATURA)
25,2564,13410,Parda,1,"até R$ 1.405,50",Baixíssima,Escola pública,Todo escola pública,Inserção no Mercado de Trabalho,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,PEDAGOGIA (LICENCIATURA)
25,2564,13410,Branca,1,"até R$ 1.405,50",Baixíssima,Renda,Todo escola pública,Vocação,Nenhuma,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,PEDAGOGIA (LICENCIATURA)
25,2564,13410,Branca,3,"R$ 2.811,01 a R$ 4.216,50",Média-baixa,Não,Todo escola pública,Baixa concorrência,Pós-graduação,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,PEDAGOGIA (LICENCIATURA)
25,2564,13410,Parda,1,"até R$ 1.405,50",Baixíssima,Escola pública,Todo escola pública,Inserção no Mercado de Trabalho,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Médio,F,PEDAGOGIA (LICENCIATURA)
25,2564,13410,Parda,1,"até R$ 1.405,50",Baixíssima,Não,Todo escola pública,Baixa concorrência,Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,PEDAGOGIA (LICENCIATURA)
25,2564,13410,Branca,2,"R$ 1.405,51 a R$ 2.811,00",Baixa,Escola pública,Todo escola pública,Baixa concorrência,Nenhuma,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,PEDAGOGIA (LICENCIATURA)
25,2564,13436,Branca,2,"R$ 1.405,51 a R$ 2.811,00",Baixa,Não,Maior parte escola pública,Outro,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Médio,F,CIENCIAS SOCIAIS (LICENCIATURA)
25,2564,13436,Indígena,1,"até R$ 1.405,50",Baixíssima,Renda,Todo escola pública,Outro,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,CIENCIAS SOCIAIS (LICENCIATURA)
25,2564,13436,Parda,2,"R$ 1.405,51 a R$ 2.811,00",Baixa,Não,Todo escola particular,Outro,Ensino Médio,Ensino Superior - Graduação,F,CIENCIAS SOCIAIS (LICENCIATURA)
25,2564,13436,Parda,1,"até R$ 1.405,50",Baixíssima,Não,Todo escola pública,Inserção no Mercado de Trabalho,Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),M,CIENCIAS SOCIAIS (LICENCIATURA)
25,2564,13436,Preta,3,"R$ 2.811,01 a R$ 4.216,50",Média-baixa,Mais de uma cota,Todo escola pública,Vocação,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),F,CIENCIAS SOCIAIS (LICENCIATURA)
25,2564,13436,Branca,1,"até R$ 1.405,50",Baixíssima,Não,Maior parte escola particular,Vocação,Ensino Superior - Graduação,Ensino Superior - Graduação,M,CIENCIAS SOCIAIS (LICENCIATURA)
25,2564,13436,Parda,2,"R$ 1.405,51 a R$ 2.811,00",Baixa,Mais de uma cota,Todo escola pública,Outro,Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),Ensino Médio,F,CIENCIAS SOCIAIS (LICENCIATURA)
25,2564,13436,Parda,1,"até R$ 1.405,50",Baixíssima,Escola pública,Todo escola pública,Vocação,Nenhuma,Ensino Médio,M,CIENCIAS SOCIAIS (LICENCIATURA)
25,2564,13436,Parda,1,"até R$ 1.405,50",Baixíssima,Escola pública,Todo escola pública,Vocação,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),M,CIENCIAS SOCIAIS (LICENCIATURA)
25,2564,13436,Branca,3,"R$ 2.811,01 a R$ 4.216,50",Média-baixa,Não,Maior parte escola particular,Outro,Ensino Médio,Ensino Médio,M,CIENCIAS SOCIAIS (LICENCIATURA)
25,2564,13436,Parda,2,"R$ 1.405,51 a R$ 2.811,00",Baixa,Étnico-racial,Todo escola pública,Vocação,Ensino Médio,Ensino Superior - Graduação,M,CIENCIAS SOCIAIS (LICENCIATURA)
25,2564,13436,Branca,1,"até R$ 1.405,50",Baixíssima,Não,Todo escola pública,Baixa concorrência,Ensino Médio,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,CIENCIAS SOCIAIS (LICENCIATURA)
25,2564,13436,Parda,1,"até R$ 1.405,50",Baixíssima,Não,Todo escola pública,Influência familiar,Ensino Médio,Ensino Superior - Graduação,F,CIENCIAS SOCIAIS (LICENCIATURA)
25,2564,13436,Preta,3,"R$ 2.811,01 a R$ 4.216,50",Média-baixa,Não,Maior parte escola particular,Vocação,Nenhuma,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),M,CIENCIAS SOCIAIS (LICENCIATURA)
25,2564,13436,Branca,1,"até R$ 1.405,50",Baixíssima,Renda,Todo escola pública,Vocação,Nenhuma,Pós-graduação,F,CIENCIAS SOCIAIS (LICENCIATURA)
25,2564,13436,Preta,1,"até R$ 1.405,50",Baixíssima,Não,Todo escola pública,Outro,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),F,CIENCIAS SOCIAIS (LICENCIATURA)
25,2564,13436,Branca,1,"até R$ 1.405,50",Baixíssima,Escola pública,Todo escola pública,Vocação,Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),M,CIENCIAS SOCIAIS (LICENCIATURA)
